action,step,epoch,loss,lr,grad_norm,max_memory_allocated_mb,max_memory_reserved_mb,run_root
ADD,1,0,0.004025979898869991,3.3333333333333335e-05,0.007183330599218607,59775.40478515625,61230.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,2,0,0.0025139558129012585,3.3333333333333335e-05,0.007654963526874781,60687.65673828125,61588.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,3,0,0.008764795958995819,3.3333333333333335e-05,0.01668304018676281,60687.8271484375,61588.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,4,0,0.0031860836315900087,3.3333333333333335e-05,0.0040975771844387054,60688.40283203125,61588.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,5,0,0.01829528622329235,0.0001,0.023902496322989464,60689.79345703125,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,6,0,0.003582729259505868,0.0001,0.005584022495895624,60689.79345703125,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,7,0,0.003630291670560837,0.0001,0.0059602330438792706,60689.79345703125,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,8,0,0.0004863477952312678,0.0001,0.0004982831887900829,60689.79345703125,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,9,0,0.0034376871772110462,0.0001,0.0061080679297447205,60689.79345703125,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,10,0,0.0065706344321370125,0.0001,0.0032515637576580048,60689.79345703125,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,11,0,0.004410614725202322,0.0001,0.008353884331882,60690.24462890625,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,12,0,0.0039334287866950035,0.0001,0.004984355065971613,60690.24462890625,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,13,0,0.002339036436751485,0.0001,0.0020478968508541584,60690.24462890625,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
ADD,14,0,0.005498828366398811,0.0001,0.017141111195087433,60690.24462890625,61612.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/ADD_20/gpu2_rank32_300steps
